-57.51472774333535 32.48476092893417 0.0 0.0 
-57.52774306982173 31.064538903588677 0.0 1.0 
-56.265256400642386 34.60382236357664 0.0 0.0 
-56.27827172712877 33.18360033823115 0.0 1.0 
-55.02880038443582 35.302661772873655 0.0 1.0 
-57.55377372279451 28.224094852897686 0.0 0.0 
-57.5667890492809 26.80387282755219 0.0 1.0 
-56.30430238010157 30.343156287540186 0.0 0.0 
-56.31731770658795 28.92293426219469 0.0 1.0 
-55.054831037408604 32.46221772218266 0.0 0.0 
-55.067846363894986 31.041995696837162 0.0 1.0 
-53.80535969471564 34.581279156825126 0.0 0.0 
-53.81837502120202 33.16105713147964 0.0 1.0 
-52.55588835202269 36.70034059146763 0.0 0.0 
-52.56890367850907 35.28011856612214 0.0 1.0 
-51.31943233581611 37.39918000076461 0.0 1.0 
-57.592819702253664 23.963428776861214 0.0 0.0 
-57.60583502874005 22.543206751515722 0.0 1.0 
-56.34334835956071 26.0824902115037 0.0 0.0 
-56.35636368604709 24.662268186158204 0.0 1.0 
-55.09387701686774 28.20155164614617 0.0 0.0 
-55.106892343354126 26.781329620800676 0.0 1.0 
-53.844405674174794 30.32061308078867 0.0 0.0 
-53.857421000661176 28.900391055443176 0.0 1.0 
-52.59493433148183 32.43967451543114 0.0 0.0 
-52.60794965796821 31.019452490085648 0.0 1.0 
-51.34546298878886 34.55873595007361 0.0 0.0 
-51.35847831527524 33.13851392472812 0.0 1.0 
-50.09599164609592 36.677797384716115 0.0 0.0 
-50.1090069725823 35.25757535937063 0.0 1.0 
-48.84652030340295 38.79685881935858 0.0 0.0 
-48.859535629889336 37.376636794013095 0.0 1.0 
-47.61006428719637 39.49569822865557 0.0 1.0 
-57.6318656817128 19.702762700824742 0.0 0.0 
-57.644881008199185 18.28254067547925 0.0 1.0 
-56.38239433901986 21.821824135467214 0.0 0.0 
-56.39540966550624 20.401602110121722 0.0 1.0 
-55.13292299632689 23.9408855701097 0.0 0.0 
-55.14593832281328 22.520663544764208 0.0 1.0 
-53.883451653633934 26.059947004752186 0.0 0.0 
-53.896466980120316 24.63972497940669 0.0 1.0 
-52.63398031094096 28.179008439394657 0.0 0.0 
-52.64699563742735 26.758786414049162 0.0 1.0 
-51.384508968248014 30.298069874037157 0.0 0.0 
-51.397524294734396 28.877847848691662 0.0 1.0 
-50.13503762555506 32.41713130867963 0.0 0.0 
-50.14805295204144 30.996909283334134 0.0 1.0 
-48.88556628286209 34.5361927433221 0.0 0.0 
-48.89858160934847 33.11597071797661 0.0 1.0 
